Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-09-28T18:00:00,2,1,Google Presentations,Presentation,2
2015-09-28T18:00:00,2,1,URL,General Business,2
2015-09-28T18:00:00,1,1,URL,Search,0
2015-09-28T18:00:00,1,1,newtab,Browsers,0
2015-09-28T18:00:00,1,1,URL,General Shopping,-2
2015-09-28T18:00:00,1,1,problem reporter,General News & Opinion,-2
2015-09-28T18:00:00,1,1,URL,Search,0
2015-09-28T18:00:00,1,1,Google Presentations,Presentation,2
2015-09-28T18:00:00,1,1,microsoft powerpoint,Presentation,2
2015-09-28T18:00:00,1,1,URL,General Social Networking,-2
2015-09-28T18:00:00,1,1,Google Documents,Writing,2
2015-09-28T19:00:00,608,1,Gmail,Email,-2
2015-09-28T19:00:00,490,1,URL,Marketing,2
2015-09-28T19:00:00,350,1,Finder,General Utilities,1
2015-09-28T19:00:00,336,1,microsoft word,Writing,2
2015-09-28T19:00:00,166,1,URL,Uncategorized,0
2015-09-28T19:00:00,145,1,calendar,Calendars,0
2015-09-28T19:00:00,141,1,URL,General Reference & Learning,1
2015-09-28T19:00:00,97,1,Gmail,Email,-2
2015-09-28T19:00:00,78,1,URL,Science & Technology,-2
2015-09-28T19:00:00,66,1,Gmail,Email,-2
2015-09-28T19:00:00,61,1,Gmail,Email,-2
2015-09-28T19:00:00,57,1,URL,Writing,2
2015-09-28T19:00:00,38,1,Google Documents,Writing,2
2015-09-28T19:00:00,32,1,URL,Calendars,-2
2015-09-28T19:00:00,28,1,Finder,General Utilities,1
2015-09-28T19:00:00,23,1,microsoft word,Writing,2
2015-09-28T19:00:00,19,1,Gmail,Email,-2
2015-09-28T19:00:00,15,1,newtab,Browsers,0
2015-09-28T19:00:00,12,1,URL,Search,0
2015-09-28T19:00:00,10,1,URL,Search,0
2015-09-28T19:00:00,10,1,Gmail,Email,-2
2015-09-28T19:00:00,9,1,Gmail,Email,-2
2015-09-28T19:00:00,9,1,URL,General Reference & Learning,2
2015-09-28T19:00:00,7,1,Gmail,Email,-2
2015-09-28T19:00:00,6,1,Gmail,Email,-2
2015-09-28T19:00:00,5,1,Finder,General Utilities,1
2015-09-28T19:00:00,4,1,Gmail,Email,-2
2015-09-28T19:00:00,4,1,Finder,General Utilities,1
2015-09-28T19:00:00,4,1,URL,Search,0
2015-09-28T19:00:00,4,1,Gmail,Email,-2
2015-09-28T19:00:00,4,1,newtab,Browsers,0
2015-09-28T19:00:00,3,1,Finder,General Utilities,1
2015-09-28T19:00:00,3,1,URL,General Business,2
2015-09-28T19:00:00,3,1,URL,General Business,2
2015-09-28T19:00:00,3,1,URL,General Business,2
2015-09-28T19:00:00,2,1,Gmail,Email,-2
2015-09-28T19:00:00,2,1,Finder,General Utilities,1
2015-09-28T19:00:00,1,1,Google Documents,Writing,2
2015-09-28T19:00:00,1,1,URL,General Business,2
2015-09-28T19:00:00,1,1,URL,Calendars,-2
2015-09-28T19:00:00,1,1,Google Documents,Writing,2
2015-09-28T19:00:00,1,1,URL,Search,0
2015-09-28T20:00:00,1573,1,URL,General Reference & Learning,1
2015-09-28T20:00:00,405,1,Gmail,Email,-2
2015-09-28T20:00:00,276,1,URL,Uncategorized,0
2015-09-28T20:00:00,260,1,Google Presentations,Presentation,2
2015-09-28T20:00:00,251,1,URL,Search,2
2015-09-28T20:00:00,132,1,URL,General Software Development,2
2015-09-28T20:00:00,42,1,Gmail,Email,-2
2015-09-28T20:00:00,35,1,URL,Uncategorized,0
2015-09-28T20:00:00,24,1,newtab,Browsers,0
2015-09-28T20:00:00,22,1,URL,Search,0
2015-09-28T20:00:00,17,1,URL,General Reference & Learning,0
2015-09-28T20:00:00,10,1,Gmail,Email,-2
2015-09-28T20:00:00,10,1,URL,Engineering & Technology,2
2015-09-28T20:00:00,8,1,URL,General Reference & Learning,0
2015-09-28T20:00:00,7,1,URL,Search,0
2015-09-28T20:00:00,5,1,URL,Search,0
2015-09-28T20:00:00,5,1,Gmail,Email,-2
2015-09-28T20:00:00,4,1,Gmail,Email,-2
2015-09-28T20:00:00,4,1,URL,General Business,2
2015-09-28T20:00:00,4,1,URL,Search,0
2015-09-28T20:00:00,3,1,newtab,Browsers,0
2015-09-28T20:00:00,3,1,microsoft word,Writing,2
2015-09-28T20:00:00,3,1,URL,Science & Technology,-2
2015-09-28T20:00:00,2,1,URL,Search,0
2015-09-28T20:00:00,2,1,Gmail,Email,-2
2015-09-28T20:00:00,2,1,URL,General Business,2
2015-09-28T20:00:00,1,1,Google Presentations,Presentation,2
2015-09-28T20:00:00,1,1,URL,Search,0
2015-09-28T20:00:00,1,1,URL,Engineering & Technology,2
2015-09-28T20:00:00,1,1,Google Presentations,Presentation,2
2015-09-28T20:00:00,1,1,URL,General Business,2
2015-09-28T21:00:00,598,1,Gmail,Email,-2
2015-09-28T21:00:00,177,1,URL,Uncategorized,0
2015-09-28T21:00:00,169,1,Calculator,General Utilities,1
2015-09-28T21:00:00,147,1,URL,Administration,2
2015-09-28T21:00:00,99,1,Gmail,Email,-2
2015-09-28T21:00:00,73,1,URL,Search,0
2015-09-28T21:00:00,51,1,Google Documents,Writing,2
2015-09-28T21:00:00,49,1,Gmail,Email,-2
2015-09-28T21:00:00,35,1,URL,Search,0
2015-09-28T21:00:00,24,1,URL,Search,0
2015-09-28T21:00:00,24,1,URL,General Business,2
2015-09-28T21:00:00,24,1,URL,General Business,2
2015-09-28T21:00:00,20,1,Gmail,Email,-2
2015-09-28T21:00:00,15,1,URL,General Business,2
2015-09-28T21:00:00,11,1,URL,General Business,2
2015-09-28T21:00:00,11,1,URL,General Reference & Learning,2
2015-09-28T21:00:00,7,1,URL,General Business,2
2015-09-28T21:00:00,5,1,Gmail,Email,-2
2015-09-28T21:00:00,5,1,URL,General Business,2
2015-09-28T21:00:00,5,1,URL,General Reference & Learning,1
2015-09-28T21:00:00,4,1,URL,Search,0
2015-09-28T21:00:00,4,1,Gmail,Email,-2
2015-09-28T21:00:00,2,1,newtab,Browsers,0
2015-09-28T21:00:00,2,1,URL,Search,0
2015-09-28T21:00:00,1,1,Google Documents,Writing,2
2015-09-28T21:00:00,1,1,newtab,Browsers,0
2015-09-28T21:00:00,1,1,Finder,General Utilities,1
2015-09-28T21:00:00,1,1,Google Documents,Writing,2
2015-09-28T21:00:00,1,1,verizonupdatecenter,Uncategorized,0
2015-09-29T07:00:00,128,1,google drive,General Business,2
2015-09-29T07:00:00,30,1,loginwindow,General Utilities,1
2015-09-29T07:00:00,16,1,URL,General Business,2
2015-09-29T07:00:00,12,1,RescueTime,Intelligence,2
2015-09-29T07:00:00,6,1,verizonupdatecenter,Uncategorized,0
2015-09-29T07:00:00,6,1,newtab,Browsers,0
2015-09-29T07:00:00,4,1,URL,General Business,2
2015-09-29T07:00:00,3,1,calendar,Calendars,0
2015-09-29T07:00:00,2,1,due,General Reference & Learning,2
2015-09-29T07:00:00,2,1,URL,General Business,2
2015-09-29T07:00:00,1,1,Gmail,Email,-2
2015-09-29T07:00:00,1,1,Gmail,Email,-2
2015-09-29T08:00:00,445,1,calendar,Calendars,0
2015-09-29T08:00:00,31,1,loginwindow,General Utilities,1
2015-09-29T08:00:00,3,1,Gmail,Email,-2
2015-09-29T08:00:00,2,1,calendar,Calendars,0
2015-09-29T08:00:00,2,1,newtab,Browsers,0
2015-09-29T08:00:00,1,1,newtab,Browsers,0
2015-09-29T09:00:00,655,1,Google Documents,Writing,2
2015-09-29T09:00:00,80,1,Skype,Voice Chat,-1
2015-09-29T09:00:00,42,1,google chrome,Browsers,0
2015-09-29T09:00:00,28,1,URL,General Business,2
2015-09-29T09:00:00,27,1,microsoft word,Writing,2
2015-09-29T09:00:00,25,1,URL,General Business,2
2015-09-29T09:00:00,13,1,calendar,Calendars,0
2015-09-29T09:00:00,11,1,URL,General Business,2
2015-09-29T09:00:00,10,1,wunderlist,Project Management,2
2015-09-29T09:00:00,10,1,newtab,Browsers,0
2015-09-29T09:00:00,8,1,URL,General Business,2
2015-09-29T09:00:00,7,1,microsoft word,Writing,2
2015-09-29T09:00:00,7,1,stickies,Intelligence,2
2015-09-29T09:00:00,7,1,URL,General Business,2
2015-09-29T09:00:00,6,1,due,General Reference & Learning,2
2015-09-29T09:00:00,4,1,wunderlist,Project Management,2
2015-09-29T09:00:00,3,1,microsoft powerpoint,Presentation,2
2015-09-29T09:00:00,2,1,newtab,Browsers,0
2015-09-29T09:00:00,2,1,microsoft powerpoint,Presentation,2
2015-09-29T09:00:00,2,1,URL,General Business,2
2015-09-29T09:00:00,2,1,microsoft word,Writing,2
2015-09-29T09:00:00,2,1,Skype,Voice Chat,-1
2015-09-29T09:00:00,1,1,Google Documents,Writing,2
2015-09-29T09:00:00,1,1,URL,General Business,2
2015-09-29T09:00:00,1,1,URL,General Business,2
2015-09-29T09:00:00,1,1,Google Documents,Writing,2
2015-09-29T10:00:00,546,1,Skype,Voice Chat,-1
2015-09-29T10:00:00,353,1,Google Documents,Writing,2
2015-09-29T10:00:00,295,1,URL,Uncategorized,0
2015-09-29T10:00:00,250,1,URL,Uncategorized,0
2015-09-29T10:00:00,116,1,day one reminders,Writing,2
2015-09-29T10:00:00,46,1,URL,Search,0
2015-09-29T10:00:00,43,1,URL,General Reference & Learning,1
2015-09-29T10:00:00,39,1,Finder,General Utilities,1
2015-09-29T10:00:00,35,1,newtab,Browsers,0
2015-09-29T10:00:00,30,1,loginwindow,General Utilities,1
2015-09-29T10:00:00,25,1,URL,Search,0
2015-09-29T10:00:00,13,1,Finder,General Utilities,1
2015-09-29T10:00:00,13,1,URL,Search,0
2015-09-29T10:00:00,8,1,Google Documents,Writing,2
2015-09-29T10:00:00,7,1,URL,Search,0
2015-09-29T10:00:00,6,1,URL,General Business,2
2015-09-29T10:00:00,5,1,URL,Search,0
2015-09-29T10:00:00,4,1,URL,Search,0
2015-09-29T10:00:00,4,1,Finder,General Utilities,1
2015-09-29T10:00:00,4,1,Finder,General Utilities,1
2015-09-29T10:00:00,4,1,Skype,Voice Chat,-1
2015-09-29T10:00:00,4,1,URL,Uncategorized,0
2015-09-29T10:00:00,3,1,URL,General Reference & Learning,2
2015-09-29T10:00:00,3,1,URL,Voice Chat,-2
2015-09-29T10:00:00,3,1,URL,Search,0
2015-09-29T10:00:00,2,1,Finder,General Utilities,1
2015-09-29T10:00:00,2,1,Finder,General Utilities,1
2015-09-29T10:00:00,2,1,Finder,General Utilities,1
2015-09-29T10:00:00,1,1,newtab,Browsers,0
2015-09-29T12:00:00,1227,1,Google Spreadsheets,General Business,2
2015-09-29T12:00:00,330,1,URL,General Business,2
2015-09-29T12:00:00,140,1,users,General Software Development,2
2015-09-29T12:00:00,139,1,URL,General Business,2
2015-09-29T12:00:00,129,1,Google Spreadsheets,General Business,2
2015-09-29T12:00:00,104,1,evernote,Intelligence,1
2015-09-29T12:00:00,98,1,MS Excel,General Business,2
2015-09-29T12:00:00,97,1,URL,Uncategorized,0
2015-09-29T12:00:00,93,1,evernote helper,General Reference & Learning,2
2015-09-29T12:00:00,71,1,Finder,General Utilities,1
2015-09-29T12:00:00,32,1,Finder,General Utilities,1
2015-09-29T12:00:00,23,1,Google Spreadsheets,General Business,2
2015-09-29T12:00:00,21,1,URL,General Business,2
2015-09-29T12:00:00,21,1,Finder,General Utilities,1
2015-09-29T12:00:00,20,1,loginwindow,General Utilities,1
2015-09-29T12:00:00,20,1,Finder,General Utilities,1
2015-09-29T12:00:00,16,1,URL,General Business,2
2015-09-29T12:00:00,15,1,wunderlist,Project Management,2
2015-09-29T12:00:00,14,1,Finder,General Utilities,1
2015-09-29T12:00:00,14,1,newtab,Browsers,0
2015-09-29T12:00:00,12,1,Finder,General Utilities,1
2015-09-29T12:00:00,12,1,Finder,General Utilities,1
2015-09-29T12:00:00,7,1,wunderlist,Project Management,2
2015-09-29T12:00:00,6,1,URL,General Business,2
2015-09-29T12:00:00,6,1,Google Spreadsheets,General Business,2
2015-09-29T12:00:00,3,1,Finder,General Utilities,1
2015-09-29T12:00:00,3,1,Finder,General Utilities,1
2015-09-29T12:00:00,3,1,stickies,Intelligence,2
2015-09-29T12:00:00,2,1,URL,General Business,2
2015-09-29T12:00:00,2,1,Gmail,Email,-2
2015-09-29T12:00:00,2,1,URL,General Business,2
2015-09-29T12:00:00,2,1,URL,General Business,2
2015-09-29T12:00:00,2,1,URL,Uncategorized,0
2015-09-29T12:00:00,1,1,Google Spreadsheets,General Business,2
2015-09-29T12:00:00,1,1,MS Excel,General Business,2
2015-09-29T12:00:00,1,1,users,General Software Development,2
2015-09-29T12:00:00,1,1,Finder,General Utilities,1
2015-09-29T13:00:00,1071,1,Gmail,Email,-2
2015-09-29T13:00:00,339,1,Gmail,Email,-2
2015-09-29T13:00:00,257,1,Gmail,Email,-2
2015-09-29T13:00:00,199,1,URL,General Reference & Learning,0
2015-09-29T13:00:00,155,1,URL,Uncategorized,0
2015-09-29T13:00:00,148,1,Gmail,Email,-2
2015-09-29T13:00:00,147,1,URL,General Reference & Learning,1
2015-09-29T13:00:00,112,1,Google Spreadsheets,General Business,2
2015-09-29T13:00:00,94,1,Gmail,Email,-2
2015-09-29T13:00:00,83,1,Gmail,Email,-2
2015-09-29T13:00:00,73,1,Gmail,Email,-2
2015-09-29T13:00:00,67,1,calendar,Calendars,0
2015-09-29T13:00:00,65,1,loginwindow,General Utilities,1
2015-09-29T13:00:00,53,1,Gmail,Email,-2
2015-09-29T13:00:00,43,1,Gmail,Email,-2
2015-09-29T13:00:00,42,1,Gmail,Email,-2
2015-09-29T13:00:00,41,1,Gmail,Email,-2
2015-09-29T13:00:00,26,1,Gmail,Email,-2
2015-09-29T13:00:00,25,1,Gmail,Email,-2
2015-09-29T13:00:00,23,1,Gmail,Email,-2
2015-09-29T13:00:00,18,1,Gmail,Email,-2
2015-09-29T13:00:00,18,1,Gmail,Email,-2
2015-09-29T13:00:00,15,1,URL,General Reference & Learning,0
2015-09-29T13:00:00,15,1,Gmail,Email,-2
2015-09-29T13:00:00,12,1,Gmail,Email,-2
2015-09-29T13:00:00,11,1,URL,General Shopping,-2
2015-09-29T13:00:00,10,1,URL,General Social Networking,-2
2015-09-29T13:00:00,9,1,Gmail,Email,-2
2015-09-29T13:00:00,8,1,Gmail,Email,-2
2015-09-29T13:00:00,8,1,newtab,Browsers,0
2015-09-29T13:00:00,6,1,URL,General Social Networking,-2
2015-09-29T13:00:00,6,1,Gmail,Email,-2
2015-09-29T13:00:00,5,1,due,General Reference & Learning,2
2015-09-29T13:00:00,5,1,URL,General Reference & Learning,2
2015-09-29T13:00:00,5,1,Gmail,Email,-2
2015-09-29T13:00:00,4,1,Gmail,Email,-2
2015-09-29T13:00:00,4,1,URL,Search,2
2015-09-29T13:00:00,4,1,URL,Search,0
2015-09-29T13:00:00,4,1,Gmail,Email,-2
2015-09-29T13:00:00,4,1,Gmail,Email,-2
2015-09-29T13:00:00,3,1,Gmail,Email,-2
2015-09-29T13:00:00,2,1,Gmail,Email,-2
2015-09-29T13:00:00,2,1,Gmail,Email,-2
2015-09-29T13:00:00,2,1,Gmail,Email,-2
2015-09-29T13:00:00,2,1,Gmail,Email,-2
2015-09-29T13:00:00,2,1,Gmail,Email,-2
2015-09-29T13:00:00,1,1,URL,General Reference & Learning,0
2015-09-29T13:00:00,1,1,Gmail,Email,-2
2015-09-29T13:00:00,1,1,Gmail,Email,-2
2015-09-29T13:00:00,1,1,URL,General Social Networking,-2
2015-09-29T13:00:00,1,1,URL,General Reference & Learning,0
2015-09-29T13:00:00,1,1,newtab,Browsers,0
2015-09-29T13:00:00,1,1,URL,General Social Networking,-2
2015-09-29T13:00:00,1,1,Gmail,Email,-2
